age,wc,education,marital status,race,gender,hours per week,IncomeClass
46,0,2,1,1,0,55,1
50,0,0,2,1,1,65,0
32,0,2,0,0,0,30,0
18,0,0,0,1,1,40,0
50,0,2,2,1,0,45,1
23,1,2,0,0,1,40,0
26,0,2,0,1,0,50,0
32,0,0,1,1,0,60,1
48,0,1,1,1,0,45,1
28,0,2,0,1,0,40,0
43,0,0,1,1,0,40,0
30,0,0,0,1,0,50,0
34,0,0,1,3,0,40,0
41,0,2,1,1,0,60,1
42,0,-1,1,1,0,40,0
18,0,0,0,1,1,30,0
81,0,2,3,1,0,50,1
26,0,2,0,1,1,35,0
20,0,1,0,1,1,15,0
41,0,0,0,1,1,50,0
22,0,1,0,1,1,20,0
46,0,2,2,1,0,45,1
56,0,1,2,1,1,40,0
35,0,0,1,1,1,40,1
29,1,4,1,1,1,40,1
35,0,2,0,1,0,37,0
29,0,1,1,1,0,40,0
21,0,1,0,1,1,30,0
45,0,0,1,1,0,40,0
43,0,0,1,0,0,40,0
30,0,0,1,1,0,40,0
45,0,0,0,1,1,40,0
29,0,1,0,1,1,20,0
33,0,2,0,1,1,40,0
52,0,0,2,1,1,25,0
40,0,2,0,1,1,48,0
33,0,2,0,1,1,40,0
28,0,0,0,1,0,40,0
46,1,2,1,1,0,40,1
26,0,0,1,1,0,40,1
57,2,1,1,1,0,40,1
52,0,1,1,1,0,45,1
19,0,0,0,1,0,16,0
49,0,2,0,1,0,45,1
30,0,0,0,1,0,40,0
32,0,0,1,1,1,50,1
22,0,0,0,1,0,50,0
47,1,1,1,1,0,50,0
47,0,1,2,0,1,40,0
41,0,2,1,1,0,56,1
36,1,0,1,1,0,40,0
32,0,2,1,1,0,60,0
64,0,0,1,1,0,40,0
23,0,1,0,1,1,15,0
40,0,1,2,1,1,40,0
35,2,1,0,1,1,40,0
52,0,2,1,2,0,40,0
37,1,2,1,1,0,45,1
24,0,0,2,1,1,40,0
34,0,0,2,0,0,42,0
23,0,1,0,4,0,24,0
49,0,0,1,1,0,65,1
18,0,0,0,1,0,25,0
54,0,4,1,1,0,55,1
19,0,1,0,1,0,40,0
53,0,0,1,1,0,46,1
28,0,0,0,1,0,40,0
35,0,0,1,1,0,40,0
20,0,1,0,1,1,20,0
31,0,1,2,1,1,50,0
42,0,1,1,1,0,40,1
27,0,1,2,1,0,50,0
36,0,1,1,1,0,40,1
23,0,0,0,0,0,40,0
46,0,0,1,1,0,40,0
22,0,0,0,1,1,40,0
62,0,2,1,1,0,40,1
19,0,0,0,1,0,40,0
20,0,0,0,1,0,30,0
47,0,4,1,2,0,40,1
57,0,0,0,1,1,40,0
19,0,0,0,1,0,35,0
37,1,4,1,1,1,45,1
36,1,1,2,1,1,35,0
50,0,1,1,1,0,40,1
35,0,0,1,1,1,35,0
28,0,0,1,1,0,30,0
19,0,0,0,1,1,40,0
49,0,1,1,1,0,40,0
31,0,3,1,1,0,25,1
42,0,0,2,1,1,40,0
45,2,1,1,1,0,56,1
40,0,2,3,1,1,40,0
44,0,1,2,1,1,38,0
36,0,0,2,1,1,40,0
19,0,1,0,1,1,20,0
53,1,0,1,1,1,40,1
41,0,0,1,1,0,45,1
33,0,0,0,1,1,20,0
32,0,-1,1,1,0,40,0
27,0,0,0,1,1,40,0
22,0,1,0,1,1,35,0
25,0,0,2,1,0,50,0
37,0,0,1,1,0,50,0
49,0,1,2,1,1,40,0
48,0,0,1,1,0,46,1
31,0,1,0,0,1,40,0
25,0,0,2,1,1,37,0
68,0,2,1,1,0,45,1
28,0,0,2,1,1,50,0
53,0,0,2,1,1,40,0
33,0,1,1,1,0,41,0
20,0,0,0,1,0,40,0
36,0,2,1,1,0,50,1
34,0,1,1,1,0,45,0
32,0,1,0,1,1,40,0
19,0,1,0,1,0,25,0
24,0,0,0,1,1,40,0
34,0,1,1,1,0,40,1
32,0,0,0,1,1,35,0
37,0,0,1,1,0,45,1
21,0,1,0,1,1,35,0
47,0,0,1,1,0,85,1
23,0,1,1,1,0,40,0
33,0,4,1,1,0,40,1
17,0,0,0,1,0,20,0
67,0,0,1,1,0,24,0
57,0,4,1,1,0,55,1
53,0,0,1,1,0,40,0
51,0,4,1,1,0,47,1
51,0,0,1,1,0,46,1
18,0,0,0,1,1,10,0
42,0,1,1,1,0,60,1
39,0,0,0,1,0,40,0
39,0,1,0,0,1,40,0
54,2,1,1,1,0,40,0
34,0,1,2,1,1,40,0
54,0,2,3,1,1,40,0
54,0,2,1,1,0,40,0
67,0,0,3,1,1,18,0
33,0,0,1,1,0,60,0
37,0,0,1,1,1,40,0
47,0,2,2,1,1,25,0
51,0,0,2,1,1,40,0
45,0,0,1,1,0,40,0
19,0,0,0,1,1,30,0
27,0,0,0,0,0,40,0
36,0,1,0,1,1,40,0
51,0,0,0,1,1,40,0
32,0,0,2,1,0,40,0
59,0,0,2,0,1,40,0
29,1,2,0,0,1,42,0
49,0,2,2,1,1,50,0
46,0,0,2,1,0,30,0
56,0,2,0,1,1,45,0
30,0,0,1,1,0,40,0
62,0,0,3,0,1,40,0
19,0,0,0,1,1,40,0
29,0,0,1,0,1,40,0
36,0,0,0,1,0,40,0
18,0,0,0,1,1,20,0
32,0,0,2,1,0,40,0
43,0,2,1,1,0,40,1
47,0,0,1,1,0,40,0
37,0,1,0,0,1,40,0
37,0,0,1,1,0,30,0
50,0,1,1,1,1,35,1
19,0,0,0,1,0,50,0
32,1,1,1,1,0,40,0
20,0,1,0,1,1,16,0
29,0,1,0,1,1,40,0
44,1,2,1,1,0,52,0
22,0,1,0,1,1,40,0
26,1,1,0,1,0,40,0
21,0,1,0,1,0,40,0
49,1,2,1,1,0,50,0
26,0,2,0,1,0,60,0
25,0,1,0,1,0,60,0
52,0,2,1,1,0,38,1
30,0,0,1,1,0,40,0
20,0,0,0,1,0,40,0
31,0,0,2,1,0,40,0
44,0,2,1,1,0,40,1
31,0,0,0,1,1,40,0
58,0,0,1,1,0,40,0
41,0,0,1,1,0,40,0
23,0,0,0,1,1,40,0
47,0,0,2,1,1,40,0
45,2,1,0,1,0,40,0
48,0,3,1,1,0,50,1
23,0,1,0,1,0,40,0
20,1,0,0,0,1,40,0
27,0,2,0,1,1,40,0
25,0,0,0,1,0,35,0
45,0,0,0,0,1,30,0
53,0,1,0,0,1,40,0
54,0,1,1,1,0,45,1
41,0,0,1,1,0,40,1
42,0,0,1,1,0,40,0
57,0,1,3,1,1,38,1
44,0,1,1,1,0,40,1
46,0,3,2,1,0,48,0
35,0,0,0,1,1,54,0
27,1,2,0,1,1,40,0
28,0,1,0,4,0,40,0
19,0,0,0,1,0,10,0
58,0,0,1,1,1,38,0
48,0,0,1,1,0,40,0
39,0,1,2,1,1,56,0
38,0,0,1,1,0,44,0
35,0,2,0,1,1,40,0
42,0,2,0,1,1,12,0
63,0,1,1,1,0,30,0
46,1,2,1,1,0,40,1
43,0,1,0,0,1,40,0
51,0,0,0,1,1,45,0
45,0,2,1,1,0,72,1
21,0,0,0,1,1,40,0
45,0,0,1,1,0,40,0
38,0,2,1,1,0,50,1
28,0,2,1,1,1,40,1
40,1,2,1,1,0,35,0
32,0,0,0,0,1,40,0
55,1,1,1,0,1,35,0
64,0,0,3,1,1,23,0
58,0,1,2,0,1,40,0
31,2,0,0,1,1,40,0
39,0,1,1,1,1,45,1
56,0,0,2,1,1,40,0
68,0,4,1,1,0,18,0
69,0,0,3,1,1,18,0
62,0,1,1,1,0,40,1
39,0,0,2,1,1,40,0
29,0,1,1,0,0,50,0
33,0,1,1,1,0,40,0
34,0,1,1,0,0,40,1
29,0,0,0,1,1,40,0
18,0,1,0,1,1,35,0
22,0,0,0,1,0,40,0
30,0,2,1,1,0,40,1
44,0,2,1,1,0,40,1
48,0,1,2,1,1,20,0
52,2,0,2,1,0,45,0
48,2,0,1,1,1,40,0
25,0,2,0,1,1,40,0
41,0,2,1,1,0,50,1
37,0,0,0,1,0,40,0
67,0,0,0,1,1,38,0
36,0,1,2,1,0,45,0
25,0,2,0,1,1,16,0
28,0,2,0,1,0,40,0
35,0,1,1,1,0,46,0
24,1,1,1,0,0,40,0
43,0,0,1,1,1,35,1
20,0,0,0,0,0,40,0
55,0,4,2,1,0,40,1
22,0,1,0,0,1,35,0
20,0,1,0,1,0,50,0
44,0,0,2,1,1,40,0
58,0,1,1,1,0,40,1
23,0,0,0,1,0,40,0
35,0,0,2,1,0,40,0
31,0,0,1,1,0,40,0
50,0,0,3,0,1,40,0
23,0,0,1,1,0,40,0
48,0,2,0,1,0,50,0
34,0,1,2,1,1,60,0
37,0,1,1,2,0,40,0
20,0,1,0,1,0,20,0
40,1,2,1,1,0,75,1
27,0,1,1,1,1,40,0
33,0,2,0,1,1,40,0
54,0,1,2,1,0,55,0
28,0,1,2,1,1,40,0
32,0,0,1,1,0,40,0
49,0,0,1,1,0,50,1
52,0,0,1,1,0,40,0
19,0,0,0,1,0,40,0
33,0,0,2,1,1,42,0
25,0,2,1,1,1,32,0
20,0,1,0,1,0,40,0
39,0,0,1,1,0,50,0
34,0,0,0,1,0,40,0
19,0,0,0,1,0,35,0
27,0,0,1,1,0,40,1
39,0,1,0,2,0,40,0
30,0,0,1,1,0,40,0
53,0,4,1,1,0,45,1
22,0,1,1,1,1,40,0
44,0,1,2,0,1,35,0
30,0,1,2,3,1,40,0
66,0,1,2,1,1,20,0
39,0,2,1,1,0,40,0
37,0,0,1,1,0,50,1
34,0,0,1,1,1,40,0
43,0,2,0,1,0,60,1
46,0,2,1,1,0,50,1
63,0,4,1,1,0,40,0
33,0,0,1,1,0,40,0
43,0,1,1,3,0,40,0
30,0,1,0,0,0,72,0
37,0,0,1,1,0,45,0
65,0,0,3,1,1,17,0
35,0,3,1,1,0,55,1
27,0,2,1,1,0,40,0
33,0,0,1,1,0,45,1
41,1,4,1,1,0,50,0
38,0,2,0,1,0,40,0
45,0,0,1,1,0,40,0
28,0,0,0,1,0,40,0
47,0,0,2,3,1,40,0
21,0,0,0,1,0,30,0
44,0,2,0,1,0,40,0
33,0,0,1,1,0,20,0
29,0,1,1,1,0,40,0
45,0,1,1,1,0,40,1
27,0,2,0,1,1,40,0
21,0,1,1,1,0,20,0
35,0,1,1,1,0,50,0
47,0,0,1,1,0,40,1
37,1,1,1,1,0,40,0
26,0,0,2,1,0,40,0
55,2,1,1,1,0,45,0
70,0,0,3,1,1,5,0
53,2,0,1,1,0,40,1
39,0,0,2,1,1,40,0
28,0,0,0,1,0,40,0
40,0,2,1,1,0,40,1
41,0,1,1,1,0,40,1
38,0,1,0,1,0,50,0
46,0,0,2,1,1,40,0
40,0,2,1,1,0,60,1
29,2,2,1,1,0,40,1
31,0,0,0,1,0,60,0
50,1,4,2,1,1,70,0
27,0,1,1,1,0,45,0
27,0,1,0,0,0,25,0
28,0,2,0,1,1,20,0
21,0,0,0,0,1,30,0
57,1,2,2,1,0,40,0
56,1,4,2,1,1,40,0
43,0,0,1,1,0,70,1
38,0,4,1,2,0,40,0
51,1,0,1,1,0,40,0
44,0,4,1,1,0,40,1
35,0,0,2,1,1,50,0
40,0,0,1,1,0,40,1
23,0,-1,0,1,1,15,0
25,1,0,0,0,1,40,0
30,0,0,0,1,0,45,0
39,0,2,1,1,0,48,1
37,0,4,0,1,1,40,1
21,0,1,0,1,1,16,0
59,0,0,1,1,0,15,0
28,0,0,0,1,0,40,0
24,0,1,0,1,1,40,0
47,0,0,1,1,0,40,1
29,0,0,1,1,0,80,0
41,1,2,2,1,1,35,0
33,0,1,0,0,1,40,0
40,0,5,1,1,1,20,1
32,0,1,2,1,0,16,0
48,0,2,2,0,0,40,1
24,0,1,0,1,1,40,0
35,0,0,1,1,0,40,0
50,1,0,1,1,0,40,0
44,0,0,1,1,0,80,0
43,0,2,1,1,0,50,1
39,0,0,1,1,0,40,0
31,0,4,0,1,0,40,1
28,1,3,1,1,0,40,0
44,0,2,1,1,0,60,0
20,0,1,0,1,1,35,0
55,0,0,2,0,0,48,1
38,0,0,1,1,0,55,1
75,0,0,1,1,0,20,0
20,0,1,0,1,0,30,0
27,0,2,1,1,0,45,0
19,0,1,0,1,1,20,0
21,0,1,1,3,1,40,0
19,0,1,0,1,0,20,0
42,0,1,0,1,0,40,0
59,0,1,2,1,1,32,0
50,0,0,1,1,0,40,1
33,1,0,1,1,0,40,0
45,0,5,0,1,0,30,1
31,0,0,1,1,1,40,1
29,0,0,0,1,0,40,0
24,0,0,0,1,0,30,0
24,0,2,0,1,1,30,0
28,0,1,0,0,1,45,0
36,2,1,1,1,0,50,0
51,0,1,2,1,1,36,0
42,0,1,1,1,0,50,1
39,0,1,1,1,0,40,0
26,0,2,0,2,1,40,0
39,0,1,0,1,0,40,0
28,0,2,0,1,0,45,0
51,0,2,1,3,0,40,1
45,0,2,1,1,0,40,0
38,0,1,0,1,0,40,0
39,0,1,1,1,0,40,0
31,0,2,1,1,0,50,0
22,0,0,0,0,0,24,0
28,0,1,0,1,1,40,0
41,0,0,1,1,0,50,1
29,0,4,0,0,0,42,0
52,2,1,1,1,0,40,0
35,0,2,0,1,1,40,0
46,0,4,1,1,0,46,1
45,1,0,1,0,1,40,0
21,0,0,0,1,0,40,0
29,0,0,1,1,0,40,0
39,1,0,2,1,1,40,0
44,0,1,1,1,0,45,1
43,0,0,2,1,1,30,1
23,0,-1,0,2,1,40,0
18,0,1,0,1,1,38,0
38,0,0,1,1,0,40,0
23,0,1,0,1,0,40,0
37,0,0,2,1,0,45,0
25,0,0,0,1,0,40,0
36,0,0,2,1,0,43,0
32,0,2,0,1,1,48,0
25,0,0,0,1,0,40,0
29,0,4,0,1,0,65,0
53,0,1,1,1,0,40,0
33,0,5,1,1,0,60,1
27,0,2,0,1,0,45,0
23,0,1,0,1,1,30,0
36,0,1,1,1,1,35,1
44,1,4,0,1,1,40,0
24,0,0,0,0,0,40,0
39,0,1,2,1,0,70,0
50,0,0,1,1,1,40,0
38,0,0,1,1,1,40,1
58,0,2,3,1,1,40,0
24,0,2,0,2,0,55,0
46,0,2,2,1,0,40,1
53,0,2,2,1,1,40,0
24,0,0,0,1,1,40,0
26,0,1,1,1,0,45,0
36,0,0,1,1,0,40,0
36,0,2,1,1,0,45,1
43,1,2,1,1,1,28,0
49,1,4,1,1,0,40,1
46,0,1,1,1,0,40,0
46,1,2,1,0,0,40,0
69,0,0,1,1,0,20,0
40,1,2,0,1,0,50,1
56,0,1,1,1,0,40,1
47,0,0,1,1,0,40,0
29,0,0,1,0,0,40,0
37,0,0,1,1,0,46,0
51,0,3,0,1,1,50,1
40,0,1,2,1,0,40,0
34,0,4,0,1,0,40,0
40,0,0,1,1,0,40,0
57,0,1,0,0,0,40,0
26,0,2,1,1,0,55,0
53,0,0,1,1,0,46,1
39,0,2,2,1,0,55,0
51,2,2,3,1,1,40,0
56,2,2,1,1,0,40,1
42,0,1,2,1,1,50,0
42,0,1,2,1,1,40,0
29,0,3,0,1,0,45,1
33,0,2,1,1,0,40,1
47,0,3,1,1,0,60,1
43,0,1,2,1,0,40,0
40,0,0,2,1,0,60,1
31,0,1,1,1,0,40,0
27,0,0,0,0,0,20,0
40,0,0,1,1,1,40,0
27,0,0,1,1,1,40,1
18,0,1,0,1,0,30,0
52,0,0,1,1,0,48,1
31,0,0,0,1,0,85,0
28,0,0,1,1,0,60,0
44,0,4,0,1,1,35,0
35,0,2,1,1,0,50,1
54,2,0,1,1,0,40,1
54,0,0,1,1,0,50,0
56,0,1,2,1,1,45,0
27,0,1,0,1,0,50,0
26,0,2,0,1,1,40,0
41,1,1,1,1,0,40,0
41,0,0,1,1,0,40,0
32,0,1,2,1,1,40,0
18,0,0,0,1,1,30,0
36,0,0,1,1,0,65,0
46,0,2,1,1,0,51,0
24,0,0,2,1,0,40,0
64,1,0,3,1,0,40,0
30,1,2,0,1,1,40,0
65,0,4,0,1,0,99,0
46,2,2,2,1,0,40,0
45,0,4,1,1,0,60,1
18,0,1,0,1,1,25,0
32,0,2,1,1,0,40,0
35,0,0,1,1,0,40,0
26,0,0,0,1,0,40,0
24,0,1,0,1,0,35,0
23,0,1,0,1,1,60,0
57,0,0,1,1,0,55,0
20,1,0,1,0,0,30,0
32,0,1,1,1,0,36,0
60,0,0,1,1,1,40,1
29,0,0,0,1,1,45,0
22,0,0,0,1,0,40,0
21,0,1,0,2,0,30,0
40,1,0,1,1,0,40,0
59,0,1,1,1,0,45,1
76,1,0,3,1,1,13,0
45,0,2,1,1,0,40,1
26,0,0,1,1,0,55,0
21,0,1,2,1,0,40,0
27,0,0,0,1,1,15,0
26,0,2,0,1,0,40,0
57,1,4,2,0,1,40,0
66,0,1,1,1,0,45,0
34,1,1,1,1,0,40,0
21,0,0,0,1,1,40,0
40,0,2,1,1,0,32,1
59,0,0,1,1,0,45,0
63,0,1,2,1,1,40,0
26,0,0,0,1,0,40,0
42,0,1,1,1,0,40,0
19,0,0,0,1,0,20,0
47,0,0,1,1,1,30,1
47,0,0,2,1,1,40,0
36,0,0,2,1,0,40,0
53,0,0,3,1,0,40,1
39,0,0,2,1,0,40,0
18,0,1,0,1,1,35,0
50,0,0,1,1,0,50,1
31,0,2,1,2,0,40,1
54,1,4,2,1,1,40,0
22,0,0,0,1,0,25,0
50,0,0,1,1,0,40,1
43,0,0,2,1,1,40,0
48,1,2,1,1,0,40,0
24,0,2,0,1,0,45,0
54,0,1,1,1,0,40,1
26,0,0,1,1,0,40,0
53,0,2,1,1,0,40,1
54,0,4,1,1,0,44,1
46,0,0,1,0,0,40,0
52,1,0,2,1,1,45,0
44,0,0,2,1,1,40,0
57,0,0,1,1,0,40,0
35,0,0,0,0,1,40,0
29,0,1,0,1,0,35,0
49,0,2,1,1,0,66,1
45,0,0,2,1,0,40,0
31,0,1,1,1,0,40,0
54,0,5,1,1,0,50,1
34,0,0,2,3,0,48,1
38,0,2,1,1,0,40,0
51,0,1,1,1,0,45,0
41,0,0,0,2,0,60,0
24,0,1,0,1,0,40,0
33,0,0,0,2,0,40,0
27,0,1,0,0,0,50,0
43,0,1,1,1,0,45,1
40,0,0,2,1,1,36,0
59,0,0,2,1,0,38,1
43,0,0,1,1,0,40,0
53,0,0,3,1,1,40,0
26,0,0,1,1,0,40,0
41,0,2,1,1,0,48,1
20,0,0,0,1,0,40,0
22,0,1,0,1,0,15,0
26,1,1,1,1,0,40,0
29,0,0,0,0,1,25,0
20,0,0,0,1,1,23,0
58,0,1,2,1,1,40,0
32,0,0,2,1,0,40,0
27,1,0,1,1,0,60,0
48,0,4,1,1,0,40,1
52,0,1,3,0,1,40,0
18,0,1,0,1,0,15,0
28,0,1,2,1,0,30,0
34,0,1,1,1,0,40,0
62,0,0,1,1,0,40,1
30,0,1,2,1,1,40,0
20,0,1,0,1,0,40,0
29,0,0,0,1,0,50,0
55,0,1,1,0,0,25,0
20,0,1,0,1,0,24,0
43,0,1,0,1,0,55,0
34,0,2,0,1,0,40,0
29,0,2,0,1,1,40,0
56,0,1,1,1,0,40,1
43,0,0,1,0,0,40,1
33,1,0,1,1,0,40,0
25,0,1,0,1,0,30,0
25,0,0,1,1,0,40,0
20,0,0,0,1,0,25,0
39,0,4,1,1,1,24,1
27,1,0,0,1,0,40,0
26,0,0,0,0,1,40,0
40,0,1,2,1,0,40,0
23,0,0,0,1,1,40,0
45,1,4,1,1,0,50,1
51,0,2,1,1,0,50,1
58,0,0,1,1,0,50,0
33,0,0,2,1,0,40,0
24,0,0,0,2,0,40,0
45,0,0,2,1,1,46,0
49,0,0,2,1,1,40,0
25,0,0,0,1,1,50,0
28,0,0,1,1,0,40,0
58,2,2,0,1,0,48,0
21,0,0,0,1,0,13,0
30,0,2,0,1,0,40,1
44,0,2,1,1,0,50,1
44,0,1,0,0,1,40,0
24,0,2,0,0,1,40,0
28,0,0,1,1,0,43,0
50,0,0,1,1,1,10,0
33,0,1,1,1,0,40,1
23,1,2,0,1,1,50,0
26,0,2,0,1,0,50,0
28,0,0,1,1,0,35,0
30,2,1,0,1,0,40,0
51,1,2,2,1,1,40,0
40,1,1,0,1,0,40,1
36,0,0,0,1,0,70,0
28,0,1,2,0,0,24,0
55,0,0,3,1,1,30,0
36,0,2,1,1,1,40,0
21,0,1,0,1,1,40,0
59,0,1,1,1,0,40,0
20,0,0,0,1,0,25,0
42,0,1,2,0,1,40,0
41,1,4,2,1,1,60,0
45,2,2,1,1,0,50,1
36,0,0,0,2,1,40,0
25,0,2,1,1,0,40,0
45,0,0,1,1,0,40,1
39,0,0,1,1,0,40,0
34,0,0,1,1,0,40,1
44,0,0,2,1,0,50,1
46,0,2,1,1,0,40,1
36,0,2,0,1,0,40,1
56,0,0,2,1,1,32,0
38,0,0,1,1,0,40,0
40,2,1,1,1,0,40,1
22,0,1,1,1,1,40,0
27,0,2,0,1,1,40,0
25,0,2,0,1,1,40,0
36,0,4,1,4,0,40,1
22,0,0,0,1,0,54,0
29,0,0,1,1,1,40,1
42,0,-1,0,1,0,25,0
33,0,2,2,1,1,45,0
53,1,2,1,1,1,50,1
30,0,2,0,1,1,40,0
47,1,4,0,1,0,35,1
61,0,0,1,0,0,40,0
39,1,4,2,0,0,40,0
47,0,1,2,1,0,50,0
19,0,0,1,1,0,25,0
37,0,1,1,1,0,40,0
31,0,0,1,1,0,51,0
29,0,0,1,1,0,40,0
24,0,1,0,4,0,14,0
30,1,2,1,1,0,72,1
28,0,4,1,1,1,80,1
53,0,0,2,0,1,40,0
38,1,2,1,0,1,40,1
27,0,2,0,1,1,35,0
27,0,2,2,1,1,50,0
25,0,2,0,1,0,40,0
32,0,0,0,1,1,40,0
50,0,0,1,1,0,40,0
40,0,1,1,1,1,35,0
39,0,4,0,1,1,32,0
49,0,1,2,1,1,40,0
43,0,1,1,1,0,40,1
26,0,0,0,1,1,45,0
31,0,1,2,0,1,40,0
46,0,4,1,1,0,50,1
26,0,1,1,1,0,55,1
27,0,3,0,1,1,40,0
31,0,1,1,0,1,40,0
59,0,0,3,1,1,50,0
18,0,1,0,1,1,24,0
22,0,1,1,1,0,45,0
43,0,0,1,1,0,42,1
24,0,1,1,1,0,50,1
24,0,0,1,1,0,40,0
52,2,0,0,0,0,40,0
53,1,3,0,1,1,50,1
23,0,0,0,1,1,40,0
40,0,1,1,1,0,40,0
40,0,0,1,1,0,40,0
50,0,0,1,1,0,60,1
53,1,2,2,1,1,54,0
32,0,2,2,1,0,50,1
45,0,4,1,1,0,40,0
46,0,5,1,1,0,70,0
64,0,5,1,1,0,60,1
26,0,2,1,1,1,45,1
23,0,0,0,1,0,48,0
30,0,0,0,1,0,40,0
51,0,1,2,1,1,40,0
39,0,1,0,1,1,45,1
41,0,0,3,1,1,40,0
31,0,1,2,1,0,40,0
40,0,2,1,1,0,50,1
46,1,3,1,2,0,40,1
31,0,0,0,1,1,30,0
42,0,2,1,1,0,40,0
23,0,0,0,1,0,40,0
49,0,1,1,1,0,45,1
38,1,2,0,1,1,43,1
32,0,1,0,1,0,72,0
22,0,1,0,2,1,32,0
58,0,0,1,1,0,40,0
24,0,1,0,1,0,20,0
20,0,0,0,1,0,30,0
52,0,1,1,1,0,45,1
36,0,0,1,1,1,40,1
46,1,2,1,2,0,40,1
19,0,1,0,1,1,35,0
37,0,0,0,1,0,40,0
22,0,0,0,1,0,45,0
21,0,0,0,1,0,40,0
67,0,4,1,1,0,40,1
29,0,0,2,1,0,50,0
20,0,1,0,1,1,6,0
27,0,1,0,1,0,24,0
35,0,1,1,1,0,40,1
19,0,1,0,1,1,30,0
43,0,2,1,1,0,50,1
28,0,3,0,1,0,40,0
59,0,3,1,0,0,50,1
37,0,2,2,1,0,40,0
27,0,1,0,0,0,40,0
46,1,4,2,1,1,43,0
33,0,2,1,1,1,40,1
62,0,0,1,1,0,40,0
46,0,5,1,1,0,55,1
22,0,1,0,1,1,35,0
46,2,4,1,1,0,40,1
34,0,0,1,1,0,72,0
62,0,2,1,1,0,20,1
30,0,1,1,1,0,40,0
19,0,0,0,1,0,20,0
36,0,1,1,1,0,50,1
52,0,2,1,1,0,40,1
57,1,0,2,1,1,40,0
64,0,1,1,1,1,40,0
53,0,2,1,1,0,44,1
41,0,2,1,1,0,45,1
23,0,1,0,1,1,28,0
39,1,4,1,1,0,72,0
54,0,4,1,1,0,60,1
40,1,2,2,1,1,40,0
31,0,0,1,1,0,40,0
31,0,5,1,1,0,99,1
22,1,1,0,1,1,25,0
73,0,2,1,1,0,15,0
25,0,2,1,1,0,45,1
53,2,1,2,1,0,40,0
46,0,1,1,1,0,45,1
37,0,2,0,0,1,40,0
30,0,0,1,1,0,50,0
29,0,0,1,1,0,40,0
58,0,4,1,1,0,40,1
45,1,2,1,2,0,40,1
38,0,2,1,1,0,40,1
47,1,4,1,1,0,35,1
43,0,1,1,0,1,38,1
27,0,2,0,0,1,40,0
29,0,0,0,1,1,30,0
29,0,0,1,1,0,38,0
37,0,1,2,1,0,47,0
67,0,0,1,0,1,20,0
51,0,0,3,1,0,30,0
35,0,4,0,1,1,32,0
49,0,2,0,2,1,35,0
62,0,0,0,0,1,40,0
38,0,0,1,1,0,48,0
40,0,1,1,0,0,55,1
30,0,0,1,1,0,70,0
31,0,0,2,1,1,40,0
40,0,0,1,1,0,40,1
34,0,0,2,1,1,40,0
53,0,1,1,1,0,40,1
26,0,1,1,1,0,25,0
51,0,0,1,1,0,40,1
49,0,4,1,1,0,50,1
43,0,0,1,1,0,40,0
42,0,1,2,1,0,40,0
26,0,0,1,4,0,40,0
35,0,0,1,1,0,40,0
37,0,1,0,1,1,40,0
20,0,1,0,1,0,16,0
31,1,3,1,1,0,40,1
28,0,0,0,1,0,35,0
46,0,0,1,0,0,40,1
21,0,1,0,1,1,8,0
30,0,2,0,1,0,70,1
51,0,4,1,1,0,50,1
33,0,2,1,1,0,50,1
49,0,2,2,1,1,40,0
53,0,0,2,0,1,48,0
54,0,0,1,1,0,50,0
32,0,1,0,1,0,40,0
45,0,1,1,1,0,45,0
25,0,2,0,1,1,40,0
27,0,1,0,1,1,40,0
69,0,0,3,1,0,8,0
38,0,2,1,1,0,52,1
46,0,0,0,1,0,30,0
27,0,3,0,1,1,45,0
19,0,1,0,1,0,35,0
18,0,0,1,1,1,40,0
32,0,2,0,1,1,40,0
38,0,0,1,0,0,40,0
19,0,-1,0,1,0,36,0
28,0,1,0,1,0,40,0
39,1,4,0,1,1,55,0
42,0,0,1,1,1,40,1
31,0,1,1,1,1,40,1
53,0,1,3,1,1,54,0
46,0,0,1,1,1,52,1
30,0,0,1,1,0,45,0
24,0,0,0,0,0,40,0
30,0,0,2,1,1,40,0
27,0,0,0,0,1,37,0
38,0,2,1,1,0,40,0
19,0,0,0,1,0,40,0
28,0,0,1,1,0,38,0
43,0,2,1,1,0,84,1
34,0,0,0,0,1,48,0
31,0,1,1,1,0,40,0
55,0,0,3,0,1,44,0
26,0,2,1,1,1,45,1
51,1,5,1,0,1,40,1
35,0,0,1,1,0,40,0
31,0,4,0,1,0,30,0
22,1,0,0,1,0,20,0
67,0,0,2,1,0,60,0
63,0,0,3,1,1,24,0
31,0,0,1,1,0,40,1
41,1,0,1,0,0,40,0
44,1,1,1,0,0,99,0
24,0,2,0,1,0,40,0
61,0,1,1,1,1,40,1
44,0,2,1,1,0,40,1
56,0,0,1,1,0,36,1
45,0,1,1,2,0,40,0
64,0,0,1,1,0,40,0
38,0,0,1,1,1,36,1
37,0,0,2,1,0,49,0
19,0,0,0,1,1,16,0
50,2,1,1,1,0,40,0
33,0,2,1,1,0,50,1
56,0,1,1,1,0,45,1
27,0,0,1,1,1,34,0
42,0,4,1,2,0,40,0
34,0,0,1,1,0,40,0
28,0,4,1,1,0,38,1
31,0,1,0,1,1,25,0
25,0,1,0,1,0,50,1
23,0,1,0,2,1,23,0
47,0,0,0,1,0,40,0
39,0,2,1,1,1,60,1
